咪咕代理全网通,#genre#
CCTV-7 国防军事HD,http://shanxiunicom-new.livestr.wasu.tv/CCTV-7-HD/index.m3u8
CCTV-8 电视剧HD,http://shanxiunicom-new.livestr.wasu.tv/CCTV-8-HD/index.m3u8
CCTV-9 纪录HD,http://shanxiunicom-new.livestr.wasu.tv/CCTV-9-HD/index.m3u8
CCTV-10 科教HD,http://shanxiunicom-new.livestr.wasu.tv/CCTV-10-HD/index.m3u8
CCTV-11 戏曲HD,http://shanxiunicom-new.livestr.wasu.tv/CCTV-11-HD/index.m3u8
CCTV-12 社会与法HD,http://shanxiunicom-new.livestr.wasu.tv/CCTV-12-HD/index.m3u8
CCTV-13 新闻HD,http://shanxiunicom-new.livestr.wasu.tv/CCTV-13-HD/index.m3u8
CCTV-14 少儿HD,http://shanxiunicom-new.livestr.wasu.tv/CCTV-14-HD/index.m3u8
CCTV-15 音乐HD,http://shanxiunicom-new.livestr.wasu.tv/CCTV-15-HD/index.m3u8
CCTV-17 农业农村HD,http://shanxiunicom-new.livestr.wasu.tv/cctv17-HD/index.m3u8
CETV中教4HD,http://shanxiunicom-new.livestr.wasu.tv/CETV4/index.m3u8
北京卫视HD,http://shanxiunicom-new.livestr.wasu.tv/bjws-HD/index.m3u8
湖南卫视HD,http://shanxiunicom-new.livestr.wasu.tv/hnws-HD/index.m3u8
浙江卫视HD,http://shanxiunicom-new.livestr.wasu.tv/zjws-HD/index.m3u8
江苏卫视HD,http://shanxiunicom-new.livestr.wasu.tv/jsws-HD/index.m3u8
广东卫视HD,http://shanxiunicom-new.livestr.wasu.tv/gdws-HD/index.m3u8
东方卫视HD,http://shanxiunicom-new.livestr.wasu.tv/dfws-HD/index.m3u8
深圳卫视HD,http://shanxiunicom-new.livestr.wasu.tv/SZWS-HD/index.m3u8
四川卫视HD,http://shanxiunicom-new.livestr.wasu.tv/SCWS-HD/index.m3u8
安徽卫视HD,http://shanxiunicom-new.livestr.wasu.tv/ahws-HD/index.m3u8
天津卫视HD,http://shanxiunicom-new.livestr.wasu.tv/tjws-HD/index.m3u8
山东卫视HD,http://shanxiunicom-new.livestr.wasu.tv/sdws-HD/index.m3u8
陕西卫视HD,http://shanxiunicom-new.livestr.wasu.tv/sxws-HD/index.m3u8
辽宁卫视HD,http://shanxiunicom-new.livestr.wasu.tv/LNWS-HD/index.m3u8
吉林卫视HD,http://shanxiunicom-new.livestr.wasu.tv/JLWS-HD/index.m3u8
湖北卫视HD,http://shanxiunicom-new.livestr.wasu.tv/hbws-HD/index.m3u8
河南卫视HD,http://shanxiunicom-new.livestr.wasu.tv/HENWS-HD/index.m3u8
河北卫视HD,http://shanxiunicom-new.livestr.wasu.tv/HEBWS-HD/index.m3u8
贵州卫视HD,http://shanxiunicom-new.livestr.wasu.tv/GZWS-HD/index.m3u8
东南卫视HD,http://shanxiunicom-new.livestr.wasu.tv/DNWS-HD/index.m3u8
重庆卫视HD,http://shanxiunicom-new.livestr.wasu.tv/CQWS-HD/index.m3u8
江西卫视HD,http://shanxiunicom-new.livestr.wasu.tv/JXWS-HD/index.m3u8
农林卫视HD,http://shanxiunicom-new.livestr.wasu.tv/nlws-HD/index.m3u8
黑龙江卫视HD,http://shanxiunicom-new.livestr.wasu.tv/HLJWS-HD/index.m3u8
甘肃,http://shanxiunicom-new.livestr.wasu.tv/gsws/index.m3u8
广西,http://shanxiunicom-new.livestr.wasu.tv/gxws/index.m3u8
海南,http://shanxiunicom-new.livestr.wasu.tv/lyws/index.m3u8
内蒙古,http://shanxiunicom-new.livestr.wasu.tv/nmgws/index.m3u8
宁夏,http://shanxiunicom-new.livestr.wasu.tv/nxws/index.m3u8
青海,http://shanxiunicom-new.livestr.wasu.tv/qhws/index.m3u8
山西,http://shanxiunicom-new.livestr.wasu.tv/sxwshz/index.m3u8
新疆,http://shanxiunicom-new.livestr.wasu.tv/xjws/index.m3u8
西藏,http://shanxiunicom-new.livestr.wasu.tv/xzws/index.m3u8
兵团,http://shanxiunicom-new.livestr.wasu.tv/btws/index.m3u8
云南,http://shanxiunicom-new.livestr.wasu.tv/ynws/index.m3u8
西部电影HD,http://shanxiunicom-new.livestr.wasu.tv/sx8t-HD/index.m3u8
陕西都市青春HD,http://shanxiunicom-new.livestr.wasu.tv/sx2t-HD/index.m3u8
陕西乐家购物HD,http://shanxiunicom-new.livestr.wasu.tv/sx6t-HD/index.m3u8
陕西秦腔HD,http://shanxiunicom-new.livestr.wasu.tv/sx5t-HD/index.m3u8
陕西体育休闲HD,http://shanxiunicom-new.livestr.wasu.tv/sx7t-HD/index.m3u8
陕西新闻资讯HD,http://shanxiunicom-new.livestr.wasu.tv/sx1t-HD/index.m3u8
陕西银龄HD,http://shanxiunicom-new.livestr.wasu.tv/sx3t-HD/index.m3u8
炫动卡通,http://shanxiunicom-new.livestr.wasu.tv/xdkt/index.m3u8
优漫卡通,http://shanxiunicom-new.livestr.wasu.tv/ymkt/index.m3u8
嘉佳卡通 ,http://shanxiunicom-new.livestr.wasu.tv/jjkt/index.m3u8
金鹰卡通,http://shanxiunicom.vshk.wasu.tv/jykt/index.m3u8?
卡酷少儿,http://shanxiunicom-new.livestr.wasu.tv/kkdh/index.m3u8
科教,http://shanxiunicom-new.livestr.wasu.tv/CCTV-10/index.m3u8
CETV1,http://shanxiunicom-new.livestr.wasu.tv/zgjy/index.m3u8
CGTN,http://shanxiunicom-new.livestr.wasu.tv/CCTV-NEWS/index.m3u8
宁夏易视腾,#genre#
CCTV-1高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv1HD/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv1HD&livemode=1
CCTV-2高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv2HD/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv2HD&livemode=1
CCTV-3高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv3HD/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv3HD&livemode=1
CCTV-4高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv4HD/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv4HD&livemode=1
CCTV-5高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv5HD/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv5HD&livemode=1
CCTV5+高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv5-HD/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv5-HD&livemode=1
CCTV-6高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv6HD/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv6HD&livemode=1
CCTV-7高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv7HD/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv7HD&livemode=1
CCTV-8高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv8HD/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv8HD&livemode=1
CCTV-9高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv9HD/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv9HD&livemode=1
CCTV-10高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv10HD/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv10HD&livemode=1
CCTV-11标清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv11/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv11&livemode=1
CCTV-12高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv12HD/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv12HD&livemode=1
CCTV-新闻标清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv13/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv13&livemode=1
CCTV-少儿高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv14HD/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv14HD&livemode=1
CCTV-音乐标清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv15/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv15&livemode=1
CCTV-17高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv17HD/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv17HD&livemode=1
CCTV4中文国际欧洲,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv4Eu/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv4Eu&livemode=1
CCTV4中文国际美洲,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv4Am/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv4Am&livemode=1
CGTN标清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cgtn/1.m3u8?channel-id=ystenlive&Contentid=gd_cgtn&livemode=1
CGTN英语,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cgtn-en/1.m3u8?channel-id=ystenlive&Contentid=gd_cgtn-en&livemode=1
CGTN英文纪录,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cgtn-jilu/1.m3u8?channel-id=ystenlive&Contentid=gd_cgtn-jilu&livemode=1
CGTN西班牙语,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cgtn-xby/1.m3u8?channel-id=ystenlive&Contentid=gd_cgtn-xby&livemode=1
CGTN法语,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cgtn-Fr/1.m3u8?channel-id=ystenlive&Contentid=gd_cgtn-Fr&livemode=1
CGTN阿拉伯语,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cgtn-alabo/1.m3u8?channel-id=ystenlive&Contentid=gd_cgtn-alabo&livemode=1
CGTN俄语,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cgtn-eyu/1.m3u8?channel-id=ystenlive&Contentid=gd_cgtn-eyu&livemode=1
CCTV-4K,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cctv-4K/1.m3u8?channel-id=ystenlive&Contentid=gd_cctv-4K&livemode=1
湖南卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_hunanHD/1.m3u8?channel-id=ystenlive&Contentid=gd_hunanHD&livemode=1
东方卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_dongfangHD/1.m3u8?channel-id=ystenlive&Contentid=gd_dongfangHD&livemode=1
江苏卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_jiangsuHD/1.m3u8?channel-id=ystenlive&Contentid=gd_jiangsuHD&livemode=1
浙江卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_zhejiangHD/1.m3u8?channel-id=ystenlive&Contentid=gd_zhejiangHD&livemode=1
北京卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_beijingHD/1.m3u8?channel-id=ystenlive&Contentid=gd_beijingHD&livemode=1
广东卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_guangdongHD/1.m3u8?channel-id=ystenlive&Contentid=gd_guangdongHD&livemode=1
深圳卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_shenzhenHD/1.m3u8?channel-id=ystenlive&Contentid=gd_shenzhenHD&livemode=1
黑龙江卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_heilongjiangHD/1.m3u8?channel-id=ystenlive&Contentid=gd_heilongjiangHD&livemode=1
湖北卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_hubeiHD/1.m3u8?channel-id=ystenlive&Contentid=gd_hubeiHD&livemode=1
安徽卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_anhuiHD/1.m3u8?channel-id=ystenlive&Contentid=gd_anhuiHD&livemode=1
山东卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_shandongHD/1.m3u8?channel-id=ystenlive&Contentid=gd_shandongHD&livemode=1
辽宁卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_liaoningHD/1.m3u8?channel-id=ystenlive&Contentid=gd_liaoningHD&livemode=1
东南卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_dongnanHD/1.m3u8?channel-id=ystenlive&Contentid=gd_dongnanHD&livemode=1
天津卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_tianjingHD/1.m3u8?channel-id=ystenlive&Contentid=gd_tianjingHD&livemode=1
河北卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_hebeiHD/1.m3u8?channel-id=ystenlive&Contentid=gd_hebeiHD&livemode=1
贵州卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_guizhouHD/1.m3u8?channel-id=ystenlive&Contentid=gd_guizhouHD&livemode=1
陕西卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_shaanxi/1.m3u8?channel-id=ystenlive&Contentid=gd_shaanxi&livemode=1
河南卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_henan/1.m3u8?channel-id=ystenlive&Contentid=gd_henan&livemode=1
江西卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_jiangxiHD/1.m3u8?channel-id=ystenlive&Contentid=gd_jiangxiHD&livemode=1
广西卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_guangxi/1.m3u8?channel-id=ystenlive&Contentid=gd_guangxi&livemode=1
云南卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_yunnan/1.m3u8?channel-id=ystenlive&Contentid=gd_yunnan&livemode=1
吉林卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_jilinHD/1.m3u8?channel-id=ystenlive&Contentid=gd_jilinHD&livemode=1
重庆卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_chongqingHD/1.m3u8?channel-id=ystenlive&Contentid=gd_chongqingHD&livemode=1
甘肃卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_gansu/1.m3u8?channel-id=ystenlive&Contentid=gd_gansu&livemode=1
山西卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_shanxi/1.m3u8?channel-id=ystenlive&Contentid=gd_shanxi&livemode=1
四川卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_sichuanHD/1.m3u8?channel-id=ystenlive&Contentid=gd_sichuanHD&livemode=1
新疆卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_xinjiang/1.m3u8?channel-id=ystenlive&Contentid=gd_xinjiang&livemode=1
青海卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_qinghgai/1.m3u8?channel-id=ystenlive&Contentid=gd_qinghgai&livemode=1
西藏卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_xizang/1.m3u8?channel-id=ystenlive&Contentid=gd_xizang&livemode=1
内蒙古卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_neimenggu/1.m3u8?channel-id=ystenlive&Contentid=gd_neimenggu&livemode=1
海南卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_hainan/1.m3u8?channel-id=ystenlive&Contentid=gd_hainan&livemode=1
兵团卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_bingtuan/1.m3u8?channel-id=ystenlive&Contentid=gd_bingtuan&livemode=1
三沙卫视,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_sansha/1.m3u8?channel-id=ystenlive&Contentid=gd_sansha&livemode=1
中国教育-1高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cetv1HD/1.m3u8?channel-id=ystenlive&Contentid=gd_cetv1HD&livemode=1
中国教育-2,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cetv2/1.m3u8?channel-id=ystenlive&Contentid=gd_cetv2&livemode=1
中国教育-4,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_cetv4/1.m3u8?channel-id=ystenlive&Contentid=gd_cetv4&livemode=1
金鹰纪实高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_jinyingjishiHD/1.m3u8?channel-id=ystenlive&Contentid=gd_jinyingjishiHD&livemode=1
财富天下,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_caifutianxia/1.m3u8?channel-id=ystenlive&Contentid=gd_caifutianxia&livemode=1
嘉佳卡通,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_jiajiakatong/1.m3u8?channel-id=ystenlive&Contentid=gd_jiajiakatong&livemode=1
金鹰卡通,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_jinyingkatong/1.m3u8?channel-id=ystenlive&Contentid=gd_jinyingkatong&livemode=1
卡酷动画,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_kakudonghua/1.m3u8?channel-id=ystenlive&Contentid=gd_kakudonghua&livemode=1
茶高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_teaHD/1.m3u8?channel-id=ystenlive&Contentid=gd_teaHD&livemode=1
快乐垂钓,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_kuailechuidiao/1.m3u8?channel-id=ystenlive&Contentid=gd_kuailechuidiao&livemode=1
天元围棋,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_tianyuanweiqi/1.m3u8?channel-id=ystenlive&Contentid=gd_tianyuanweiqi&livemode=1
家有购物移动,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_jiayougouwu/1.m3u8?channel-id=ystenlive&Contentid=gd_jiayougouwu&livemode=1
宁夏卫视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_nxweishiHD/1.m3u8?channel-id=ystenlive&Contentid=gd_nxweishiHD&livemode=1
宁夏公共高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_nxgonggongHD/1.m3u8?channel-id=ystenlive&Contentid=gd_nxgonggongHD&livemode=1
宁夏经济高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_nxjingjiHD/1.m3u8?channel-id=ystenlive&Contentid=gd_nxjingjiHD&livemode=1
宁夏影视高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_nxyingshiHD/1.m3u8?channel-id=ystenlive&Contentid=gd_nxyingshiHD&livemode=1
宁夏少儿高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_nxshaoerHD/1.m3u8?channel-id=ystenlive&Contentid=gd_nxshaoerHD&livemode=1
宁夏教育高清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_nxjiaoyuHD/1.m3u8?channel-id=ystenlive&Contentid=gd_nxjiaoyuHD&livemode=1
银川公共标清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_ycgonggong/1.m3u8?channel-id=ystenlive&Contentid=gd_ycgonggong&livemode=1
银川生活标清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_ycshenghuo/1.m3u8?channel-id=ystenlive&Contentid=gd_ycshenghuo&livemode=1
银川文体标清,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_ycwenti/1.m3u8?channel-id=ystenlive&Contentid=gd_ycwenti&livemode=1
石嘴山公共,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_szsgonggong/1.m3u8?channel-id=ystenlive&Contentid=gd_szsgonggong&livemode=1
石嘴山综合,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_szszonghe/1.m3u8?channel-id=ystenlive&Contentid=gd_szszonghe&livemode=1
吴忠综合,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_wzzonghe/1.m3u8?channel-id=ystenlive&Contentid=gd_wzzonghe&livemode=1
吴忠公共,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_wzgonggong/1.m3u8?channel-id=ystenlive&Contentid=gd_wzgonggong&livemode=1
中卫综合,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_zwzonghe/1.m3u8?channel-id=ystenlive&Contentid=gd_zwzonghe&livemode=1
贺兰新闻综合,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_helannews/1.m3u8?channel-id=ystenlive&Contentid=gd_helannews&livemode=1
永宁频道,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_yongning/1.m3u8?channel-id=ystenlive&Contentid=gd_yongning&livemode=1
灵武频道,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_lingwu/1.m3u8?channel-id=ystenlive&Contentid=gd_lingwu&livemode=1
平罗频道,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_pingluo/1.m3u8?channel-id=ystenlive&Contentid=gd_pingluo&livemode=1
青铜峡公共,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_qingtongxia/1.m3u8?channel-id=ystenlive&Contentid=gd_qingtongxia&livemode=1
红寺堡电视台,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_hongsipu/1.m3u8?channel-id=ystenlive&Contentid=gd_hongsipu&livemode=1
盐池频道,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_yanchi/1.m3u8?channel-id=ystenlive&Contentid=gd_yanchi&livemode=1
同心频道,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_tongxin/1.m3u8?channel-id=ystenlive&Contentid=gd_tongxin&livemode=1
中宁综合,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_zhongning/1.m3u8?channel-id=ystenlive&Contentid=gd_zhongning&livemode=1
宁煤频道,http://gslbserv.itv.cmvideo.cn:80/000000001000/gd_ningmei/1.m3u8?channel-id=ystenlive&Contentid=gd_ningmei&livemode=1
青海移动,#genre#
CCTV1,http://39.134.155.222/PLTV/460/224/3221225810/index.m3u8?servicetype=1
CCTV2,http://39.134.155.222/PLTV/460/224/3221225933/index.m3u8?servicetype=1
CCTV3,http://39.134.155.222/PLTV/460/224/3221225944/index.m3u8?servicetype=1
CCTV4,http://39.134.155.222/PLTV/460/224/3221225935/index.m3u8?servicetype=1
CCTV5,http://39.134.155.222/PLTV/460/224/3221225946/index.m3u8?servicetype=1
CCTV5+,http://39.134.155.222/PLTV/460/224/3221225956/index.m3u8?servicetype=1
CCTV6,http://39.134.155.222/PLTV/460/224/3221225939/index.m3u8?servicetype=1
CCTV7,http://39.134.155.222/PLTV/460/224/3221225937/index.m3u8?servicetype=1
CCTV8,http://39.134.155.222/PLTV/460/224/3221225941/index.m3u8?servicetype=1
CCTV9,http://39.134.155.222/PLTV/460/224/3221225948/index.m3u8?servicetype=1
CCTV10,http://39.134.155.222/PLTV/460/224/3221225950/index.m3u8?servicetype=1
CCTV11,http://39.134.155.222/PLTV/460/224/3221225952/index.m3u8?servicetype=1
CCTV12,http://39.134.155.222/PLTV/460/224/3221225943/index.m3u8?servicetype=1
CCTV13,http://39.134.155.222/PLTV/460/224/3221225954/index.m3u8?servicetype=1
CCTV14,http://39.134.155.222/PLTV/460/224/3221225945/index.m3u8?servicetype=1
CCTV15,http://39.134.155.222/PLTV/460/224/3221225958/index.m3u8?servicetype=1
CCTV16,http://39.134.155.222/PLTV/460/224/3221225963/index.m3u8?servicetype=1
CCTV17,http://39.134.155.222/PLTV/460/224/3221225960/index.m3u8?servicetype=1
CCTV4K,http://39.134.155.222/PLTV/460/224/3221225942/index.m3u8?servicetype=1
安徽卫视,http://39.134.155.222/PLTV/460/224/3221225968/index.m3u8?servicetype=1
贵州卫视,http://39.134.155.222/PLTV/460/224/3221225951/index.m3u8?servicetype=1
辽宁卫视,http://39.134.155.222/PLTV/460/224/3221225966/index.m3u8?servicetype=1
河北卫视,http://39.134.155.222/PLTV/460/224/3221225964/index.m3u8?servicetype=1
东方卫视,http://39.134.155.222/PLTV/460/224/3221225962/index.m3u8?servicetype=1
浙江卫视,http://39.134.155.222/PLTV/460/224/3221225949/index.m3u8?servicetype=1
江苏卫视,http://39.134.155.222/PLTV/460/224/3221225947/index.m3u8?servicetype=1
深圳卫视,http://39.134.155.222/PLTV/460/224/3221225953/index.m3u8?servicetype=1
湖南卫视,http://39.134.155.222/PLTV/460/224/3221225955/index.m3u8?servicetype=1
北京卫视,http://39.134.155.222/PLTV/460/224/3221225957/index.m3u8?servicetype=1
黑龙江卫视,http://39.134.155.222/PLTV/460/224/3221225970/index.m3u8?servicetype=1
广东卫视,http://39.134.155.222/PLTV/460/224/3221225972/index.m3u8?servicetype=1
湖北卫视,http://39.134.155.222/PLTV/460/224/3221225974/index.m3u8?servicetype=1
山东卫视,http://39.134.155.222/PLTV/460/224/3221225959/index.m3u8?servicetype=1
天津卫视,http://39.134.155.222/PLTV/460/224/3221225976/index.m3u8?servicetype=1
吉林卫视,http://39.134.155.222/PLTV/460/224/3221225961/index.m3u8?servicetype=1
东南卫视,http://39.134.155.222/PLTV/460/224/3221225978/index.m3u8?servicetype=1
CGTN英语,http://39.134.155.222/PLTV/460/224/3221225980/index.m3u8?servicetype=1
甘肃卫视,http://39.134.155.222/PLTV/460/224/3221225965/index.m3u8?servicetype=1
重庆卫视,http://39.134.155.222/PLTV/460/224/3221225982/index.m3u8?servicetype=1
中国教育1,http://39.134.155.222/PLTV/460/224/3221225984/index.m3u8?servicetype=1
江西卫视,http://39.134.155.222/PLTV/460/224/3221225967/index.m3u8?servicetype=1
金鹰纪实,http://39.134.155.222/PLTV/460/224/3221225969/index.m3u8?servicetype=1
云南卫视,http://39.134.155.222/PLTV/460/224/3221226002/index.m3u8?servicetype=1
青海卫视,http://39.134.155.222/PLTV/460/224/3221226031/index.m3u8?servicetype=1
青海都市,http://39.134.155.222/PLTV/460/224/3221226033/index.m3u8?servicetype=1
安多卫视,http://39.134.155.222/PLTV/460/224/3221226042/index.m3u8?servicetype=1
青海经视,http://39.134.155.222/PLTV/460/224/3221226044/index.m3u8?servicetype=1
西宁生活服务,http://39.134.155.222/PLTV/460/224/3221226035/index.m3u8?servicetype=1
西宁新闻综合,http://39.134.155.222/PLTV/460/224/3221226037/index.m3u8?servicetype=1
海北频道,http://39.134.155.222/PLTV/460/224/3221226039/index.m3u8?servicetype=1
黄南频道,http://39.134.155.222/PLTV/460/224/3221226041/index.m3u8?servicetype=1
果洛频道,http://39.134.155.222/PLTV/460/224/3221226050/index.m3u8?servicetype=1
久治频道,http://39.134.155.222/PLTV/460/224/3221226043/index.m3u8?servicetype=1
宁夏卫视,http://39.134.155.222/PLTV/460/224/3221225993/index.m3u8?servicetype=1
陕西卫视,http://39.134.155.222/PLTV/460/224/3221226010/index.m3u8?servicetype=1
新疆卫视,http://39.134.155.222/PLTV/460/224/3221226012/index.m3u8?servicetype=1
山西卫视,http://39.134.155.222/PLTV/460/224/3221226001/index.m3u8?servicetype=1
西藏卫视,http://39.134.155.222/PLTV/460/224/3221226014/index.m3u8?servicetype=1
内蒙古卫视,http://39.134.155.222/PLTV/460/224/3221226003/index.m3u8?servicetype=1
四川卫视,http://39.134.155.222/PLTV/460/224/3221226013/index.m3u8?servicetype=1
河南卫视,http://39.134.155.222/PLTV/460/224/3221226006/index.m3u8?servicetype=1
海南卫视,http://39.134.155.222/PLTV/460/224/3221226028/index.m3u8?servicetype=1
广西卫视,http://39.134.155.222/PLTV/460/224/3221226019/index.m3u8?servicetype=1
厦门卫视,http://39.134.155.222/PLTV/460/224/3221226021/index.m3u8?servicetype=1
三沙卫视,http://39.134.155.222/PLTV/460/224/3221226032/index.m3u8?servicetype=1
兵团卫视,http://39.134.155.222/PLTV/460/224/3221226023/index.m3u8?servicetype=1
金鹰卡通,http://39.134.155.222/PLTV/460/224/3221226027/index.m3u8?servicetype=1
卡酷动画,http://39.134.155.222/PLTV/460/224/3221226036/index.m3u8?servicetype=1
嘉佳卡通,http://39.134.155.222/PLTV/460/224/3221226029/index.m3u8?servicetype=1
财富天下,http://39.134.155.222/PLTV/460/224/3221226038/index.m3u8?servicetype=1
山东教育,http://39.134.155.222/PLTV/460/224/3221226040/index.m3u8?servicetype=1
